Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Kuwait,KWT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.888,0.879,0.8,0.7,0.694,0.7,0.7,0.7,0.7,0.8,0.8,1.1,1.3,1.7,1.457,1.3,1.5,1.75,1.64,1.82,2.056,2.234,2.476,2.9,2.2,2.16,2.223,2.198,2.239,3.535,2.997,2.124,2.076
Kuwait,KWT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,7.04368095864953,3.9007763656341,-6.57007472270098,-12.9913196107943,-12.2744086991159,6.60618451087956,-3.84753685946364,7.35477437201924,13.8992104035313,-19.4107452342302,-18.9247311835727,-11.7491028225351,7.93847241738375,5.24160524353464,-4.26459143631868,8.56771256773676,8.14615153877951,-10.0526170025322,25.8928571418759,-26.2288925217359,-41.007790668161,82.8093290262528,33.9904675559008,8.43616564472201,4.85829125202741,0.605127158807079,2.47332525804084,3.66205472795443,-1.78900912450079,4.69458187079211,0.213332576499354,3.01428315192251,17.3260204175143,10.2402980586354,10.6090449840228,7.51477300024021,5.99157551059315,2.47975694278544,-7.07605643073411,-2.37054804702014,9.62851660415409,6.62625242531369,1.14921286090524,0.500917355735012,0.592771759399795,2.92607626136771,-4.71222376490107,2.43397893916128,1.38146367984326,-5.27402060452467,1.69762482979576,6.13825278548057,-2.23009346286686
Kuwait,KWT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,3.28733992576599,2.81574988365173,3.30368995666504,3.52160000801086,2.13554000854492,3.11508011817932,3.36866998672485,4.08185005187988,3.42856001853943,2.79101991653442,2.71914005279541,3.0335099697113,5.09027004241943,5.14888000488281,5.00761985778809,5.40083980560303,..,..,..,..,..,14.1988296508789,..,..,..,5.85961008071899,5.5826301574707,..,..,..,6.5858302116394,6.551109790802,..,5.53506994247437,4.73833990097046,3.75997996330261,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kuwait,KWT,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,..,..,..,53.89117,53.54469,53.24587,..,..,..,..,68.6232,69.21718,71.96876,..,..,..,..,..,..,..,..,..,..,..,47.29107,..,66.74448,..,91.9655,89.08834,..,81.77246,82.00457,82.03189,..,..,..,..,88.71929,88.97308,87.51241,84.58073,87.37731,86.35335,86.53257,85.04221,83.835,86.52941,..,..,..,..,..,..,..,..
Kuwait,KWT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.5643882751465,..,..,..,..,67.5176620483398,..,..,..,..,74.4908676147461,..,..,..,..,..,..,..,..,..,78.3955001831055,..,..,..,..,..,..,..,..,..,93.2744598388672,93.2821197509766,93.664192199707,93.8983001708984,..,94.4690093994141,..,95.5131683349609,95.585823059082,..,95.6854476928711,..,96.0359497070312,96.0564727783203,..,96.4575424194336,..,..,..
Latvia,LVA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,951.696194870801,108.989540624323,35.9247053929642,24.9759355316751,17.6104698431032,8.44738342092952,4.64421422660787,2.36481836111807,2.65425477796048,2.48704003555457,1.93887573855896,2.94264752948473,6.1923854719744,6.74845027893112,6.53619908765877,10.0929775849168,15.4023191064986,3.53410672858944,-1.08463595015162,4.3707355993922,2.25778924374595,-0.0294547782579216,0.620490636732421,0.174242243625186,0.140633334505327,2.93036312374665,2.53445424186598,2.81140920075615,0.219064904842156,3.27582937431156,17.3102830198815,8.93804623316637
Latvia,LVA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.7,6.6,16.7,18.7,19,20.7,14.9,14.454,13.79,14.211,13.821,13.829,12.061,11.708,10.033,7.03,6.052,7.739,17.515,19.482,16.206,15.047,11.867,10.846,9.873,9.643,8.715,7.412,6.312,8.098,7.513,6.815,6.534
Latvia,LVA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-12.5952217915851,-32.1185704640617,-4.98297984318312,2.18991178652823,-0.944760634360335,2.58801533086384,8.83691278400258,6.33593778412593,2.7561742164455,5.67574131186166,6.32350815882813,7.08812865691006,8.42286220668569,8.28414597787324,10.7203659565649,11.9718356939022,9.941921627624,-3.24912072305602,-14.2601400377132,-4.455567259981,2.57371236333377,7.04224716054507,2.00796687876637,1.90217268380506,3.88526005426763,2.36861474664423,3.31247593587459,3.99051924069269,0.587502383494098,-3.51380284197906,6.73173527824665,2.95473177143623,-0.2825395584007
Latvia,LVA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.2575798034668,5.51279020309448,5.80772018432617,5.53938007354736,5.27427005767822,5.44695997238159,5.60254001617432,5.05714988708496,4.83406019210815,5.29892539978027,4.68466997146606,4.63328981399536,5.36644983291626,5.52265977859497,5.03881978988647,5.07161998748779,6.58270978927612,6.99697017669678,5.28122997283936,5.28251981735229,4.65749979019165,4.36671018600464,4.24356985092163,4.42054986953735,4.82104015350342,5.61999988555908,..,..
Latvia,LVA,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78.85201,..,..,..,..,..,..,..,..,..,..,..,..,..,91.06387,89.64194,90.3935,91.40143,90.9881,93.35256,92.92582,92.86996,93.58713,93.79965,..,..,..,..,..,..
Latvia,LVA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.4523010253906,..,..,..,..,..,..,..,..,..,..,99.7465667724609,..,..,..,..,..,..,..,..,..,..,99.8958969116211,..,..,..,..,..,..,..,..,..,99.8899993896484,..,..
Liechtenstein,LIE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,1.66922200503269,1.66921956386599,1.66922564576701,1.66922250469742,1.66923227513722,4.75867204189167,4.7586770940504,4.75867683639997,4.75867147850049,4.75867252328473,4.81482021573869,-1.59010687970252,0.538599939236391,4.28570941677113,7.02055449052803,3.99999999912237,9.23076798517009,5.6337983064256,4.49198530684953,2.25287096905899,1.80117007596034,3.60829384387156,4.33210120561074,6.86614413219762,5.8755504001748,6.90530179973636,7.22513485456875,7.76126283694691,10.4109232010236,3.22019308239609,-0.733092455297992,-0.993919947159299,-1.93756534125014,3.03917210306501,4.82807677743524,8.64496857267281,3.325963509369,1.79808847836411,-1.15748291975636,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.46013998985291,2.43333005905151,..,2.05380988121033,1.92119002342224,2.04836988449097,..,..,2.55604004859924,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.00596,91.9797,..,..,..,90.65952,91.82644,91.15397,92.36228,92.11856,..,91.53872,91.53953,91.20567,85.94145,..,..,..,..,..,..
Liechtenstein,LIE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1020.62056524354,410.451858561316,72.2546816164428,39.6476290328289,24.62519538645,8.88104848465892,5.06755385841968,0.727550626557424,0.981615478857598,1.36712030817819,0.281506610345575,-1.13430854990247,1.16410252104671,2.65848484065262,3.73912004060664,5.73717382799842,10.9258856241655,4.45304456518535,1.31921362055463,4.13027562645085,3.08998277055417,1.04747937065344,0.103758009433708,-0.884097405500596,0.905525075460342,3.72288862303707,2.69792779208394,2.33450937988027,1.19989444983569,4.68354420903453,19.7050461518394,9.11731962390475
Lithuania,LTU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.1,1.2,13.8,13.8,17.54,16.4,14.13,13.711,13.388,15.931,16.84,13.008,12.875,10.684,8.325,5.78,4.25,5.826,13.785,17.814,15.39,13.365,11.77,10.698,9.12,7.862,7.073,6.147,6.255,8.487,7.112,5.956,6.962
Lithuania,LTU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-5.67566299724788,-21.2589705631252,-16.2268623785219,-9.76605203702383,3.29008018404173,5.15846431747072,8.31092156187248,7.47575872433057,-1.14157115625557,3.69552542107776,6.52610890248806,6.75141457592376,10.565956988762,6.56949011753593,7.73236760360545,7.41412133545715,11.1074801410501,2.61442303328732,-14.8386083735986,1.65124065328366,6.03900816040344,3.84386474906337,3.55007284270488,3.53700987901611,2.02458395469182,2.51882827307178,4.28259695120761,3.99331032795327,4.6656783812234,-0.0246124952916773,6.28471003860921,2.44017546498974,-0.336086244470295
Lithuania,LTU,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.76711988449097,4.84522008895874,5.45043992996216,6.11644983291626,..,..,5.84758996963501,5.80007982254028,5.11418008804321,5.17428016662598,4.87839984893799,4.82572984695435,4.59521007537842,4.83990001678467,5.58523988723755,5.29786014556885,5.11343002319336,4.75802993774414,4.60233020782471,4.48657989501953,4.2271900177002,4.004310131073,3.81220006942749,3.89289999008179,3.96757006645203,4.51255989074707,4.75,..,..
Lithuania,LTU,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83.08933,85.24298,..,89.39312,89.18803,90.95167,92.71941,94.48267,96.39001,97.50945,98.60829,99.64591,99.30088,98.24224,97.24047,96.98128,97.30754,97.04006,97.46028,97.59719,97.50248,97.52441,98.42562,..,..,..,..,..,..
Lithuania,LTU,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.4412689208984,..,..,..,..,..,..,..,..,..,..,..,99.645751953125,..,..,..,..,..,..,..,..,..,99.8155975341797,..,..,..,..,..,..,..,..,..,99.8300018310547,..,..
Luxembourg,LUX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.449620296389857,0.48243359063082,0.895946647339897,2.87632246212668,3.09638151245736,3.33367932929353,3.33167977254562,2.16615698739849,2.62542908963153,2.29443437047165,4.63935344389948,4.67221498041397,5.22568050555548,6.06809835910203,9.54065541660593,10.7176711339197,9.79734643716296,6.70549411450666,3.09466077424648,4.54652779042165,6.29990006244593,8.07294375934595,9.35705099427382,8.66927159808522,6.43585780786993,4.09358778530093,0.294563408545436,-0.0566629093891044,1.43659056634904,3.37095887290443,3.25376659083639,3.11835659874851,3.15417375961789,3.58809818535164,2.1947646868907,1.86769424969105,1.18385968843571,1.36751261207943,0.958570110494674,1.02519676474932,3.15076707022592,2.66382110579103,2.07408613571643,2.04984030563518,2.22567916428889,2.48769665164088,2.66631494577069,2.31245861786127,3.40187963025571,0.368041997888887,2.2736791162154,3.41068341068342,2.66284165508021,1.73403963519162,0.628543985440717,0.474743161437779,0.290833333333317,1.73079959118887,1.5281952430738,1.74332075653848,0.819957302127036,2.52692009066166,6.33600807777919,3.74140361983136
Luxembourg,LUX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.482,2.029,2.33,3.48,2.918,3.286,2.527,2.763,2.39,2.345,1.805,2.621,3.675,5.113,4.488,4.731,4.065,5.06,5.122,4.361,4.902,5.14,5.848,5.852,6.669,6.291,5.522,5.585,5.595,6.773,5.247,4.585,5.188
Luxembourg,LUX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,3.82998312174064,1.35867767094868,3.43910854038505,7.86582881901576,-0.734933604480887,1.10590411235903,0.216730811573299,4.18387242679023,9.97285794333038,1.75993383128403,2.66723358567738,6.59819847753964,8.31266856796815,4.21247477754861,-6.57137292453547,2.5343339451281,1.56977144232413,4.07497205537702,2.34561143311063,0.840882984330605,-0.550955519668491,1.13130293970029,2.98907599698765,6.18693701016062,2.79170446499779,9.98393916280322,3.95097453412862,8.46328294386214,9.79806535809348,5.31993112733795,8.64418802404397,1.81965245225082,4.200650703344,3.82092019539311,1.43219998899029,1.39807448266822,5.41983329431434,6.67451218969963,8.17518156276316,6.93813024939334,3.07435499929876,3.2254168997208,2.61937857939165,4.23189130735582,2.48287474811472,6.01671504402741,8.0986676066054,-0.30017619444267,-3.23895402683188,3.76041359255095,1.04429869455731,1.64990202978652,3.17179049916005,2.62308601577192,2.26978448419565,4.97819043681629,1.31718766293677,1.21932191856359,2.9158479150005,-0.909829798886719,7.16840198697749,1.38018589083207,-1.09572361576994
Luxembourg,LUX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,2.30026006698608,2.85506010055542,2.74079990386963,2.81235003471375,..,3.42302989959717,3.61462998390198,3.69379997253418,4.33933019638062,4.40278005599976,4.55202007293701,4.68798017501831,5.2756199836731,3.31966996192932,..,..,3.78981995582581,4.08302021026611,4.014319896698,3.87238001823425,..,..,..,..,..,3.65909004211426,3.47681999206543,..,..,..,..,3.53973007202148,..,..,..,4.86388111114502,4.43285608291626,4.26999998092651,4.32999992370605,4.86999988555908,5.01000022888184,4.98999977111816,3.87815999984741,4.67999982833862,3.85569000244141,3.76792001724243,4.34999990463257,3.48645997047424,3.66211009025574,3.73954010009766,3.83822989463806,4.69999980926514,4.70302200317383,..
Luxembourg,LUX,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,..,..,..,44.26315,44.19388,44.37488,44.90214,55.42114,56.31357,57.35547,58.51042,..,..,..,67.68719,68.13755,68.39266,..,67.4901,66.99335,60.9687,..,..,..,..,..,..,65.99029,69.39835,69.35206,..,83.9704,83.93834,80.66896,79.99208,80.10576,79.72127,82.97076,83.49789,84.14165,84.99195,..,86.77192,86.47169,85.92268,85.70984,84.97239,84.43463,84.63978,83.58238,..,..,..,..,..,..
Luxembourg,LUX,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.7709455415918,7.96969384363222,9.5688776593484,7.71392168356612,6.70588552770044,6.25206890210269,8.55866604308448,4.82248676783487,3.49093715138856,0.172630384568575,-3.20416248186592,-1.60971883961891,-1.98465008641656,-2.63751699816189,-1.56245203671296,0.980728452039292,4.39589284335675,5.14997337750701,5.57149689143945,8.61101858637011,1.16906695453755,2.80947242060855,5.80624616691043,6.1073892833654,5.50057779178485,6.04823452094077,4.56056338028173,2.36895749705906,1.22812404052801,3.00446293166953,2.75193081051975,0.811410511491235,0.0264543647054816,1.04502802369988,..
"Macao SAR, China",MAC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.01,2.197,2.057,2.48,3.581,4.249,3.261,4.607,6.348,6.874,6.393,6.267,5.995,4.905,4.158,3.822,3.27,2.999,3.58,2.84,2.56,1.97,1.82,1.67,1.81,1.939,1.987,1.834,1.749,2.566,2.252,2.476,2.246
"Macao SAR, China",MAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.023337684427,8.45946431781412,0.732564306549975,6.69321135937346,14.293865465873,7.81083451393106,5.02477973568283,7.98031435074297,3.65939789882582,13.2989822424733,5.18586033225587,4.25305735954906,3.29551686317522,-0.418913313977598,-0.279062018409761,-4.57104669618245,-2.35823456293002,5.74661120275405,2.88841412754124,8.91060554873478,11.6406279553622,26.6303427057285,8.07569424747268,13.3901469197364,14.4767411392737,3.39134349083308,1.27440707233202,25.1225945599347,21.616648080154,9.24226499297308,10.7527800789862,-2.04830363415093,-21.5144021947741,-0.679023626830443,9.8600273155359,6.40517849433957,-2.56352273205944,-54.3358756393687,23.5355669383932,-21.4019505820285,80.5342159956893
"Macao SAR, China",MAC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.35004997253418,3.33664989471436,3.31438994407654,2.71446990966797,2.84295988082886,2.78016996383667,2.23348999023438,2.2778799533844,2.19386005401611,2.04345011711121,2.1964099407196,2.53323006629944,2.61848998069763,2.67528009414673,3.32516002655029,2.05048990249634,2.04853010177612,3.00247001647949,3.09952998161316,2.70642995834351,2.72878003120422,3.05862998962402,6.36032009124756,5.25031995773315,..,..
"Macao SAR, China",MAC,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47.39465,..,56.34839,..,..,..,..,..,..,65.31127,68.89933,71.12782,70.35038,70.06409,69.70536,69.30647,68.8992,68.66616,68.43152,69.90853,72.4191,74.75342,75.05218,75.33974,76.03664,77.74461,81.70815,84.38217,86.42111,..,..,..,..,..
"Macao SAR, China",MAC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.3781814575195,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91.2953720092773,..,..,..,..,93.4997482299805,..,..,..,..,95.6400375366211,..,..,..,..,96.5384902954102,..,..,..,..,97.1100006103516,..,..
Malta,MLT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.38461538461553,2.51132153100695,0.168674698957635,1.87635313921265,2.18024399859687,1.60221845610132,0.52312357869953,0.693868315713048,2.03730057682276,2.33428760186217,3.71565884809263,2.32381215838809,3.37276106781155,7.68928991786149,7.25561627204007,8.79166666616691,0.551512830258583,10.0403748002364,4.70751124951487,7.14710743797893,15.747254103486,11.5097558377123,5.81823397218665,-0.880997560317507,-0.442500000750075,-0.235207459677474,2.02788871414761,0.431725669422442,0.938344387128515,0.847691359226212,2.9834058606356,2.54219284786975,1.63321209889045,4.14481954180488,4.12992181638259,4.42664550286654,2.05400000000009,3.11207791953272,2.38525135417661,2.13476888806386,2.36959287531806,2.92949244324104,2.18849048060549,1.30383777442602,2.79082848067754,3.00796652450313,2.77378006481472,1.24921923797629,4.25862171897073,2.08432746082343,1.51563513618532,2.9629852819288,2.37582057760386,1.1802843636655,0.310306472181665,1.10054826378929,0.642702771527304,1.36435448150708,1.15782362451517,1.6420600176894,0.638544956776712,1.49789217934724,6.15375621933037,5.09396758978883
Malta,MLT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.357,6.353,6.349,6.346,6.342,6.339,6.335,6.331,6.328,6.324,7.107,6.902,7.488,7.317,6.923,6.798,6.472,5.977,6.896,6.861,6.388,6.203,6.115,5.737,5.389,4.694,4.008,3.665,3.627,4.357,3.403,2.929,3.125
Malta,MLT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,2.45399361227827,5.83832702652147,4.14613837325986,10.0364039597072,19.5600808646514,17.0170895648015,12.184169801334,11.161158190617,10.4907731676095,7.04971121492007,3.31176207442655,2.28445230555319,-0.612390116892371,0.942370935479659,2.58527966638222,3.88519000696472,4.11051445185944,8.41423629574012,8.17910558123998,6.29139095831171,6.25649208213193,4.69093243062591,4.48074935883749,5.6511047373605,6.34249318337497,3.7773357615833,5.25698014497532,5.12560123053601,4.71997488242206,19.6812693767412,-1.17469665032554,2.5652636837324,4.07406758949939,0.140268537240203,3.38359372183241,2.51014276491905,4.77470580212453,3.8263591660248,-1.13387365460049,5.5436400107222,0.467050564252716,4.11770637605775,5.47335591422899,7.6335384644276,9.6081323482308,3.38145047586738,10.8692692319326,7.41626982344488,7.1242612165712,-8.15677876534716,12.5139471706304,8.07553911825327,5.61392778297829
Malta,MLT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,6.15196990966797,5.54999017715454,5.269700050354,4.4931001663208,4.42221021652222,3.83189010620117,3.89760994911194,3.34882998466492,3.15364003181458,..,2.86532998085022,2.85407996177673,3.31469011306763,3.07872009277344,3.24833989143372,3.10572004318237,3.16531991958618,3.33823990821838,3.58874011039734,3.83141994476318,3.92030000686646,4.31409978866577,..,..,..,..,..,4.24004983901978,..,..,..,3.94616007804871,..,4.42151021957397,5.38576030731201,5.44513845443726,5.94747018814087,5.50122976303101,5.07042980194092,6.25005006790161,7.69612979888916,6.34542989730835,7.57927989959717,7.00420999526978,5.02398014068604,5.10766983032227,4.55917978286743,4.92361116409302,4.93738985061646,5.6448712348938,5.40380144119263,..,..
Malta,MLT,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,..,..,..,51.57357,60.08427,61.65289,62.86412,69.59258,71.95016,68.7854,66.51193,64.37794,67.6333,65.16347,70.91504,74.00655,76.12158,75.97463,73.8507,72.86538,73.11098,75.20883,77.43415,78.06332,80.7998,80.7028,80.58905,81.25474,79.82394,80.77807,80.31158,80.11768,82.02675,81.0434,82.09974,86.26731,87.59445,87.58097,85.29509,..,80.24937,..,83.80971,..,88.90797,87.85101,88.22941,88.88531,89.55552,92.96077,..,..,..,..,..,..
Malta,MLT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,86.9298400878906,..,..,..,..,..,..,..,..,..,87.8686981201172,..,..,..,..,..,..,..,..,..,92.3630905151367,..,..,..,..,..,93.3073577880859,..,..,..,..,..,..,..,..,..,94.9400024414062,..,..
Monaco,MCO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
